Time,Learning rate,Train loss,Validation loss,MAE_dft_e_hull_diff
63.449116230010986,0.00025,0.009637430543079972,0.03443651106208563,0.034436510652303694
64.36854195594788,0.000125,0.007588569913059473,0.034625669755041596,0.03462566867470741
65.03583288192749,0.000125,0.00908699685242027,0.03837344981729984,0.038373449444770814
65.80927562713623,0.000125,0.009296500496566296,0.0329525152221322,0.03295251488685608
66.67345142364502,0.000125,0.00821588730905205,0.03835152257233858,0.038351521492004395
67.55375146865845,0.000125,0.00850666780024767,0.03529985742643475,0.03529985666275024
68.25633430480957,0.000125,0.007691059727221727,0.0353777326643467,0.035377732366323474
68.90722846984863,0.000125,0.007649140153080225,0.03681069724261761,0.036810696274042126
69.6014723777771,0.000125,0.007859395677223801,0.03431544993072748,0.03431544929742813
70.2654812335968,0.000125,0.00802529971115291,0.03551816437393427,0.035518163591623304
70.92415952682495,0.000125,0.007781435688957572,0.03407324962317944,0.03407324880361557
71.75774669647217,0.000125,0.009733672812581062,0.03357431069016457,0.03357431039214134
72.67868852615356,6.25e-05,0.008328584721311927,0.03367258831858635,0.03367258727550507
73.57726836204529,6.25e-05,0.007870493037626148,0.03394168242812157,0.03394168227910996
74.3580162525177,6.25e-05,0.006972808414138854,0.03515611719340086,0.035156116485595704
75.07519865036011,6.25e-05,0.007128496840596199,0.03552526757121086,0.03552526757121086
75.80360507965088,6.25e-05,0.007099793176166713,0.03666658755391836,0.03666658699512482
76.5944287776947,6.25e-05,0.007433509873226285,0.037194310873746875,0.03719430983066559
77.37061643600464,6.25e-05,0.008067717775702477,0.03558792062103748,0.03558792039752007
78.18100428581238,6.25e-05,0.007495717611163855,0.03479922823607921,0.03479922741651535
78.97007918357849,6.25e-05,0.006766460975632072,0.03468500003218651,0.03468499928712845
79.68272638320923,6.25e-05,0.006949347630143166,0.03532578181475401,0.0353257817029953
80.42452502250671,6.25e-05,0.006769743748009205,0.03615298755466938,0.03615298703312874
81.24273371696472,3.125e-05,0.0067142291693016885,0.03590300884097815,0.03590300798416138
81.95498490333557,3.125e-05,0.0073341710027307275,0.0335882181301713,0.033588217198848726
82.65036869049072,3.125e-05,0.006910017807967961,0.0352702721953392,0.03527027159929275
83.33522701263428,3.125e-05,0.006719328055623919,0.036280459724366665,0.036280458867549895
84.02854871749878,3.125e-05,0.0067015189677476885,0.03424926213920117,0.03424926117062568
